timestamp,latitude,longitude,elevation,accuracy,bearing,speed_meters_per_second,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,distance_meters,elapsed_time_seconds
1577399046.0,-27.717206756241207,-51.09965452327726,977.6794522792904,4.0,315.30673,12.16965,20,gps,0.8,1.2,1.4,3.6,,,,84,,12.167337026207578,1.0
1577399047.0,-27.717130050860156,-51.09973803579122,977.8456242444596,4.0,315.8712,11.816988,20,gps,0.8,1.2,1.4,3.6,,,,84,,11.83553987641676,1.0
1577399048.0,-27.71705641302503,-51.09982031069462,978.2327041409308,4.0,315.325,11.494353,20,gps,0.8,1.2,1.4,3.6,,,,84,,11.5074457978807,1.0
1577399049.0,-27.71698048777584,-51.09990613946752,978.4603093285916,4.0,315.05222,11.941675,20,gps,0.8,1.2,1.4,3.6,,,,84,,11.934516212974838,1.0
1577399050.0,-27.71689951293154,-51.09999783174696,978.7665486309476,4.0,314.89548,12.699217,20,gps,0.8,1.2,1.5,3.6,,,,84,,12.739118311735128,1.0
1577399051.0,-27.716813707976502,-51.10009423577716,979.0701288405702,4.0,315.28665,13.4380245,20,gps,0.8,1.2,1.5,3.6,,,,84,,13.446072551662828,1.0
1577399053.0,-27.71662351070982,-51.10029995536036,979.7187045786158,4.0,316.76578,15.009018,20,gps,0.8,1.2,1.5,3.6,,,,84,,29.25431448733824,2.0
1577399054.0,-27.71651870820333,-51.100407591250296,980.023088450879,4.0,317.69064,15.7616415,20,gps,0.8,1.2,1.4,3.6,,,,84,,15.733796332579729,1.0
1577399055.0,-27.716408649755355,-51.10051833368036,980.3983862273848,4.0,318.34064,16.362583,20,gps,0.8,1.2,1.4,3.6,,,,84,,16.371257482477354,1.0
1577399056.0,-27.71629922749004,-51.10062494695442,980.8805316932596,4.0,319.2333,16.04958,20,gps,0.8,1.2,1.4,3.6,,,,84,,16.049143830408873,1.0
1577399057.0,-27.716189046432905,-51.10072723584456,981.144052343206,4.0,320.578,15.8292675,20,gps,0.8,1.2,1.4,3.6,,,,84,,15.837792087995794,1.0
1577399058.0,-27.716076534917907,-51.100831143248506,981.5481442998162,4.0,320.656,16.148193,20,gps,0.8,1.2,1.4,3.6,,,,84,,16.138605488108766,1.0
1577399059.0,-27.715960161177296,-51.10093636927229,982.0013617545792,4.0,321.3972,16.56216,20,gps,0.8,1.2,1.4,3.6,,,,84,,16.55271443426779,1.0
1577399060.0,-27.715840566744497,-51.10104413444608,982.3676604711234,4.0,321.4811,17.002867,21,gps,0.8,1.2,1.4,3.6,,,,84,,16.987786322082737,1.0
1577399061.0,-27.715717468492294,-51.10115432144945,982.6489628007872,4.0,321.76166,17.481123,21,gps,0.8,1.2,1.4,3.6,,,,84,,17.440212432024566,1.0
1577399062.0,-27.71559045823297,-51.10126675258928,982.9499195878644,4.0,321.85907,17.92969,21,gps,0.8,1.2,1.5,3.6,,,,84,,17.917452215542063,1.0
1577399063.0,-27.71546062317984,-51.10138265546329,983.2824924537404,4.0,321.74768,18.402548,20,gps,0.8,1.2,1.4,3.6,,,,84,,18.375380500386264,1.0
1577399064.0,-27.71532775315615,-51.10150144602067,983.5912864819944,4.0,321.56464,18.840158,21,gps,0.8,1.2,1.5,3.6,,,,84,,18.815872425669994,1.0
1577399065.0,-27.71519187896933,-51.10162343517912,983.8647468454336,4.0,321.45493,19.293688,21,gps,0.8,1.2,1.4,3.6,,,,84,,19.27282991111368,1.0
1577399066.0,-27.715053064205065,-51.101748568938426,984.2306996860308,4.0,321.34692,19.733746,21,gps,0.8,1.2,1.4,3.6,,,,84,,19.721036964282565,1.0
1577399067.0,-27.714911384789225,-51.10187677716047,984.4792517844686,4.0,321.2769,20.19589,21,gps,0.8,1.2,1.4,3.6,,,,84,,20.158426533438856,1.0
1577399068.0,-27.71476670949225,-51.10200803837738,984.7486778507712,4.0,321.20898,20.621359,21,gps,0.8,1.2,1.4,3.6,,,,84,,20.60586645768683,1.0
1577399069.0,-27.71461902922129,-51.102142215031,985.0153060528404,4.0,321.23236,21.062319,21,gps,0.8,1.2,1.4,3.6,,,,84,,21.045590120939835,1.0
1577399070.0,-27.71446751253933,-51.10227830829348,985.2868291313312,4.0,321.47778,21.51439,21,gps,0.8,1.2,1.4,3.6,,,,84,,21.495366469570673,1.0
1577399071.0,-27.714313991037955,-51.102415987654624,985.5666334157994,4.0,321.4321,21.797224,21,gps,0.8,1.3,1.6,3.6,,,,84,,21.76658679413744,1.0
1577399072.0,-27.71416676914492,-51.10255775007442,985.7912955515336,4.0,319.56314,21.488207,21,gps,0.8,1.2,1.5,3.6,,,,84,,21.485267474725116,1.0
1577399073.0,-27.714025815094896,-51.10270171840536,985.9766367314164,4.0,317.82355,21.124485,21,gps,0.8,1.3,1.6,3.6,,,,84,,21.10845644155259,1.0
1577399074.0,-27.713889749054427,-51.1028525750927,986.192491218299,4.0,315.55115,21.194607,20,gps,0.8,1.2,1.5,3.6,,,,84,,21.18234079139982,1.0
1577399075.0,-27.71375333695652,-51.10300498344756,986.5556549036088,6.0,312.22266,21.42445,19,gps,0.8,1.3,1.6,3.6,,,,84,,21.317287506367137,1.0
1577399077.0,-27.71350491093166,-51.10334993607396,986.4624242694322,6.0,309.4989,21.656397,19,gps,0.8,1.2,1.5,3.6,,,,84,,43.76283393780277,2.0
1577399078.0,-27.71338251302583,-51.103522736363175,986.5524136728252,6.0,308.27444,21.807028,19,gps,0.8,1.3,1.6,3.6,,,,84,,21.780462419820715,1.0
1577399079.0,-27.71325552237425,-51.10369369334636,986.7620609899008,8.0,308.3833,21.92758,20,gps,0.8,1.3,1.6,3.6,,,,84,,21.961134402199416,1.0
1577399080.0,-27.713134434420724,-51.10386915720749,986.8114585340178,8.0,307.57495,22.140343,20,gps,0.9,1.5,1.7,3.6,,,,84,,21.897381283605817,1.0
1577399081.0,-27.713008896952974,-51.10404471080827,986.890552665692,6.0,307.32822,22.302908,20,gps,0.9,1.5,1.7,3.6,,,,84,,22.209860255058274,1.0
1577399082.0,-27.712885391777743,-51.104230180581766,986.9357658080822,6.0,307.13373,22.450054,19,gps,0.9,1.2,1.5,3.6,,,,84,,22.84475242682285,1.0
1577399083.0,-27.712761380640988,-51.10441537170127,986.8724178304552,6.0,307.5309,22.643301,19,gps,0.8,1.3,1.6,3.6,,,,84,,22.856437684008146,1.0
1577399084.0,-27.71263780993294,-51.10459996240007,986.7189353439234,6.0,306.78482,22.839577,19,gps,0.9,1.3,1.6,3.6,,,,84,,22.779793754814733,1.0
1577399085.0,-27.712513082626977,-51.10478595159545,986.7457301256002,4.0,307.1146,23.051228,19,gps,0.8,1.3,1.6,3.6,,,,84,,22.96708449424241,1.0
1577399086.0,-27.71238685090501,-51.10497595033902,986.5223879118622,4.0,307.31793,23.26204,19,gps,0.8,1.3,1.5,3.6,,,,84,,23.38347071767167,1.0
1577399087.0,-27.712258831785157,-51.10516686829266,986.5304597045798,4.0,307.33554,23.515713,19,gps,0.9,1.2,1.5,3.6,,,,84,,23.574852497386615,1.0
1577399088.0,-27.71212895810229,-51.10535686588703,986.3948155437988,4.0,307.2277,23.676388,19,gps,0.9,1.2,1.5,3.6,,,,84,,23.62705832607971,1.0
1577399089.0,-27.712000066518765,-51.105546959810304,986.387250608444,4.0,307.06738,23.49364,19,gps,0.8,1.3,1.5,3.6,,,,84,,23.568497760213585,1.0
1577399090.0,-27.71187444501123,-51.105738018456,986.167302666219,4.0,306.7941,23.40483,19,gps,0.8,1.3,1.6,3.6,,,,84,,23.427143042406506,1.0
1577399091.0,-27.711747892309177,-51.10592732452735,985.8719214988838,4.0,306.7933,23.409775,19,gps,0.8,1.3,1.6,3.6,,,,84,,23.350196808230844,1.0
1577399092.0,-27.711621247714103,-51.10611707296312,985.6494543116114,4.0,307.23834,23.431591,19,gps,0.9,1.3,1.6,3.6,,,,84,,23.391219046170157,1.0
1577399093.0,-27.7114934238094,-51.10630690447014,985.4229665300531,6.0,307.28696,23.427027,19,gps,1.3,1.3,1.8,3.6,,,,84,,23.476409405532667,1.0
1577399094.0,-27.711365626439544,-51.10649375411554,984.9060978121944,4.0,307.24658,23.136105,19,gps,0.8,1.3,1.5,3.6,,,,84,,23.240793531509116,1.0
1577399095.0,-27.71124174717492,-51.10667758976196,984.7417349670162,4.0,307.20377,22.811634,19,gps,0.9,1.3,1.6,3.6,,,,84,,22.74113565565313,1.0
1577399096.0,-27.71112075717607,-51.10685970828445,984.5852149929066,4.0,306.88742,22.44951,19,gps,0.8,1.3,1.5,3.6,,,,84,,22.413389358934566,1.0
1577399097.0,-27.711000240581967,-51.10703980429966,984.1819329714236,4.0,307.6087,22.247189,20,gps,0.8,1.3,1.5,3.6,,,,84,,22.222315576087574,1.0
1577399098.0,-27.71087459064829,-51.10721191793532,983.7585017687404,4.0,309.8269,22.075916,20,gps,0.8,1.3,1.5,3.6,,,,84,,21.954584861121074,1.0
1577399099.0,-27.71074043825506,-51.10737788611608,983.3504936102044,4.0,312.33823,22.097334,20,gps,0.8,1.3,1.6,3.6,,,,84,,22.111576329651452,1.0
1577399100.0,-27.71059874505354,-51.107538818023706,982.8589274745108,4.0,314.4336,22.257053,20,gps,0.8,1.3,1.5,3.6,,,,84,,22.32605012601857,1.0
1577399101.0,-27.7104479415528,-51.10769164829722,982.2248337477746,4.0,318.04944,22.474506,20,gps,0.8,1.2,1.5,3.6,,,,84,,22.504466698492145,1.0
1577399103.0,-27.71011904242481,-51.10796209681414,980.8652934195414,4.0,326.22742,22.549688,20,gps,0.8,1.2,1.5,3.6,,,,84,,45.1641991181993,2.0
1577399104.0,-27.70994558587536,-51.10807850947112,980.1720164535868,4.0,329.684,22.440792,20,gps,0.8,1.2,1.4,3.6,,,,84,,22.38935085984238,1.0
1577399105.0,-27.70976575176364,-51.10818139292571,979.490494423824,4.0,333.13602,22.388878,21,gps,0.8,1.2,1.4,3.6,,,,84,,22.362771434043324,1.0
1577399106.0,-27.709579454837183,-51.1082708324105,978.6504183380086,4.0,336.72684,22.400183,21,gps,0.8,1.2,1.4,3.6,,,,84,,22.44998359741166,1.0
1577399107.0,-27.70939227605972,-51.10835176448192,978.288358491848,6.0,342.27844,22.423782,21,gps,0.8,1.2,1.4,3.6,,,,84,,22.22494554130789,1.0
1577399108.0,-27.709190559630084,-51.10840942679664,976.623569494125,6.0,344.80185,22.822016,21,gps,0.8,1.2,1.5,3.6,,,,84,,23.065231577700242,1.0
1577399109.0,-27.708984412574186,-51.10845895232265,975.2264552901838,6.0,348.04788,23.494783,20,gps,0.8,1.2,1.5,3.6,,,,84,,23.360490306941156,1.0
1577399110.0,-27.70877230758216,-51.10849022973678,973.620632425545,6.0,351.81143,23.94678,20,gps,0.8,1.3,1.5,3.6,,,,84,,23.705923770031912,1.0
1577399111.0,-27.708556195843595,-51.10850719151079,972.1735227001608,6.0,355.2321,24.206686,20,gps,0.8,1.2,1.4,3.6,,,,84,,24.006728077777215,1.0
1577399112.0,-27.708338285302226,-51.10851844435884,970.7239213185236,4.0,357.18332,24.465704,20,gps,0.8,1.2,1.4,3.6,,,,84,,24.17319540100016,1.0
1577399113.0,-27.708115416158023,-51.10853005460012,969.1070098038232,4.0,356.72037,24.60605,21,gps,0.8,1.2,1.5,3.6,,,,84,,24.7237220067348,1.0
1577399114.0,-27.70789526287837,-51.10855417432274,967.6154067939505,4.0,355.02744,24.640873,21,gps,0.8,1.2,1.5,3.6,,,,84,,24.51193529042449,1.0
1577399115.0,-27.70767567651512,-51.108591706771016,966.1907383944362,4.0,351.446,24.736994,21,gps,0.8,1.2,1.4,3.6,,,,84,,24.61335362164345,1.0
1577399116.0,-27.70745669017829,-51.10864344421356,964.8307807789196,4.0,347.76532,24.811115,21,gps,0.9,1.3,1.6,3.6,,,,84,,24.797588841685513,1.0
1577399117.0,-27.70724068558744,-51.10870788569798,963.6265104783728,4.0,345.09613,24.806065,21,gps,0.9,1.3,1.6,3.6,,,,84,,24.765898932774206,1.0
1577399118.0,-27.707025921693315,-51.1087760720011,962.7649575337016,4.0,344.54007,24.752312,21,gps,0.8,1.2,1.4,3.6,,,,84,,24.730912097684094,1.0
1577399119.0,-27.70681045455603,-51.10884240499378,961.86134505538,4.0,344.4322,24.68423,21,gps,0.8,1.2,1.5,3.6,,,,84,,24.756988328550854,1.0
1577399120.0,-27.706597467508548,-51.10890988762228,961.05951287826,4.0,344.39935,24.52889,20,gps,0.8,1.2,1.5,3.6,,,,84,,24.522568182647003,1.0
1577399121.0,-27.70638505693338,-51.10897505500261,960.4352629741512,4.0,344.6751,24.276508,20,gps,0.9,1.3,1.6,3.6,,,,84,,24.39995205333047,1.0
1577399123.0,-27.7059671143567,-51.10910344932283,958.9022595390124,4.0,345.04636,23.997353,20,gps,0.9,1.3,1.6,3.6,,,,84,,48.01417527283784,2.0
1577399124.0,-27.705760270420857,-51.109167290418256,958.2543527283044,4.0,344.68167,23.767944,20,gps,0.9,1.3,1.6,3.6,,,,84,,23.770450982976584,1.0
1577399125.0,-27.705554741348717,-51.10923100023636,957.5571810289254,4.0,344.71762,23.559128,20,gps,0.8,1.2,1.5,3.6,,,,84,,23.62653671754347,1.0
1577399126.0,-27.705352015696285,-51.10929377886655,956.8053316300402,4.0,344.6831,23.369997,21,gps,0.9,1.3,1.6,3.6,,,,84,,23.302642426587113,1.0
1577399127.0,-27.705149910379827,-51.109349887483766,955.8619868860512,4.0,346.0479,23.097385,21,gps,0.9,1.3,1.6,3.6,,,,84,,23.069799804458636,1.0
1577399128.0,-27.704949390308744,-51.10939488905818,954.8543959739244,6.0,348.60986,22.644493,21,gps,0.8,1.2,1.4,3.6,,,,84,,22.659514225843143,1.0
1577399129.0,-27.704748449876995,-51.10942315150928,953.8008484498184,4.0,352.88428,22.498016,20,gps,0.7,1.3,1.5,3.6,,,,84,,22.440950906542025,1.0
1577399130.0,-27.704547057126764,-51.10944482783053,953.5941810547644,8.0,0.5406636,22.127459,20,gps,1.0,1.3,1.6,3.6,,,,84,,22.41944597030299,1.0
1577399131.0,-27.704341394958774,-51.1094274024596,952.5928898837334,6.0,3.1524649,22.585678,20,gps,0.9,1.5,1.7,3.6,,,,84,,22.85510227959356,1.0
1577399132.0,-27.704137384624865,-51.10939177086889,951.6006620939536,6.0,8.034002,22.991013,20,gps,0.8,1.2,1.5,3.6,,,,84,,22.878863085108,1.0
1577399133.0,-27.70392940073996,-51.10934688042602,950.7044970847752,6.0,10.277331,23.594995,20,gps,0.9,1.4,1.6,3.6,,,,84,,23.469086053762787,1.0
1577399134.0,-27.703713484249977,-51.10930849418905,949.5485292235998,6.0,8.920664,24.034063,20,gps,0.9,1.3,1.6,3.6,,,,84,,24.224405142101254,1.0
1577399135.0,-27.703497098148997,-51.109282699717866,948.8689894552216,4.0,5.4221787,24.357773,19,gps,0.9,1.4,1.6,3.6,,,,84,,24.113342728888284,1.0
1577399136.0,-27.703269440132733,-51.10927557941846,947.6974772349348,4.0,1.1804328,24.756893,19,gps,0.9,1.4,1.6,3.6,,,,84,,25.237624067207506,1.0
1577399137.0,-27.703045255486025,-51.10929032292588,947.0046126840774,4.0,356.47015,25.048954,20,gps,0.9,1.4,1.6,3.6,,,,84,,24.885472308718214,1.0
1577399138.0,-27.70281756993834,-51.1093230423028,946.6055948927556,4.0,352.02438,25.340605,20,gps,0.9,1.3,1.6,3.6,,,,84,,25.436443444959732,1.0
1577399139.0,-27.7025916300738,-51.109378080565456,946.3329016885708,4.0,347.3555,25.483974,20,gps,0.8,1.2,1.4,3.6,,,,84,,25.619174542835978,1.0
1577399140.0,-27.70237307635104,-51.10945613271453,946.0840238853316,4.0,342.23004,25.552118,20,gps,0.8,1.2,1.4,3.6,,,,84,,25.41303539108385,1.0
1577399141.0,-27.70216356099599,-51.10955150978059,946.1138601746452,4.0,337.2812,25.096449,20,gps,0.8,1.2,1.4,3.6,,,,84,,25.050757815063353,1.0
1577399142.0,-27.70196782731701,-51.10966820526527,946.4851785127591,4.0,332.4159,24.514944,21,gps,0.8,1.2,1.4,3.6,,,,84,,24.55480876092432,1.0
1577399144.0,-27.70160353277402,-51.10995181277302,947.5417232636725,4.0,322.97235,24.59378,21,gps,0.8,1.4,1.6,3.6,,,,84,,49.113499164298574,2.0
1577399145.0,-27.701434061982702,-51.11011611547471,948.4459523061764,4.0,319.30716,24.792297,21,gps,0.8,1.2,1.5,3.6,,,,84,,24.80521528795136,1.0
1577399146.0,-27.701269933822022,-51.11028837103599,949.1830810378026,4.0,316.75922,24.788086,21,gps,0.8,1.2,1.5,3.6,,,,84,,24.888785430762585,1.0
1577399147.0,-27.701107573786484,-51.1104604708948,949.7915997654486,4.0,316.52017,24.6858,21,gps,0.8,1.2,1.4,3.6,,,,84,,24.735441171959373,1.0
1577399148.0,-27.700943208895247,-51.11062338296401,950.5106622671108,4.0,318.48364,24.2509,21,gps,0.8,1.2,1.5,3.6,,,,84,,24.28873924118378,1.0
1577399149.0,-27.70077553696365,-51.11076892638745,951.1410042524096,4.0,322.41,23.480042,21,gps,0.8,1.2,1.5,3.6,,,,84,,23.479964339097695,1.0
1577399150.0,-27.70060311452085,-51.110895478278174,951.9390323546723,4.0,326.80753,22.740515,20,gps,0.8,1.2,1.4,3.6,,,,84,,22.82274683784969,1.0
1577399151.0,-27.700427406283403,-51.11100921018294,952.6851919231668,4.0,330.1127,22.499987,21,gps,0.8,1.2,1.5,3.6,,,,84,,22.471258210965534,1.0
1577399152.0,-27.70024625030951,-51.11111063327132,953.3329254962806,4.0,333.72885,22.492586,21,gps,0.8,1.2,1.4,3.6,,,,84,,22.429164998107122,1.0
1577399153.0,-27.700058062917144,-51.1111978274128,954.1219079321088,4.0,337.60864,22.55417,21,gps,0.8,1.2,1.4,3.6,,,,84,,22.557688608672567,1.0
1577399154.0,-27.699865957603127,-51.11127060203648,954.9213171625936,4.0,341.58365,22.51917,21,gps,0.8,1.3,1.6,3.6,,,,84,,22.465655345653143,1.0
1577399155.0,-27.699669826382205,-51.11132719894049,955.6901106212656,4.0,345.6517,22.49289,21,gps,0.8,1.2,1.5,3.6,,,,84,,22.43965708470929,1.0
1577399156.0,-27.6994696902888,-51.11136622554371,956.2387643972536,4.0,350.10275,22.52436,21,gps,0.8,1.2,1.5,3.6,,,,84,,22.509580920450425,1.0
1577399157.0,-27.69926675558779,-51.11139135836704,956.8281903665772,4.0,353.68872,22.613663,21,gps,0.8,1.2,1.5,3.6,,,,84,,22.624349902941383,1.0
1577399158.0,-27.699061130717578,-51.111403065091245,957.2564117963058,4.0,357.22995,22.884989,21,gps,0.8,1.2,1.4,3.6,,,,84,,22.81547872879726,1.0
1577399159.0,-27.69885326856588,-51.1113981483322,957.518039898782,4.0,1.2951131,23.022455,21,gps,0.8,1.2,1.4,3.6,,,,84,,23.039268618898554,1.0
1577399160.0,-27.698645420258963,-51.11137507615007,957.7234333575494,4.0,5.5937514,23.232124,21,gps,0.8,1.1,1.4,3.6,,,,84,,23.14477973826226,1.0
1577399161.0,-27.69843778923481,-51.11133759053604,957.8034995353028,4.0,9.14885,23.329605,21,gps,0.8,1.1,1.4,3.6,,,,84,,23.303731419246393,1.0
